name,website,reason
Mosley Ventures,http://www.demanddriventech.com,WRONG WEBSITE
the Danish Green Investment Fund,https://gronfond.dk/en/,WRONG WEBSITE
Axel Springer Porsche,https://apx.ac/,WRONG WEBSITE
Axel Springer Porsche,https://apx.ac/,WRONG WEBSITE
Axel Springer Porsche,https://apx.ac/,WRONG WEBSITE
Axel Springer Porsche,https://apx.ac/,WRONG WEBSITE
Axel Springer Porsche,https://apx.ac/,WRONG WEBSITE
Clayton Venture Group,https://www.coolfiresolutions.com,WRONG WEBSITE
Economic Development of Canada,http://harnais-electriques.com,WRONG WEBSITE
G20 Ventures,https://www.digitalalloys.com/,WRONG WEBSITE
Fengate Asset Management,https://www.cricketenergy.com/,WRONG WEBSITE
Government of British Columbia,https://cryologistics.ca/,WRONG WEBSITE
Grand Central Tech,https://www.companyventures.co/,WRONG WEBSITE
Fulcrum Equity Partners,http://www.dropoff.com,WRONG WEBSITE
TA Capital,http://www.dropoff.com,WRONG WEBSITE
Crescent Real Estate,https://www.dvele.com/,WRONG WEBSITE
Old Westbury Real Return Fund,https://www.sec.gov/,WRONG WEBSITE
PivotNorth Capital,http://ecomedes.com,WRONG WEBSITE
Tim Schumacher,https://www.ecosia.org,WRONG WEBSITE
Royal Dutch Shell,https://ecosmartsolution.com/,WRONG WEBSITE
Fond Français pour environment Mondial,https://www.ffem.fr/fr,WRONG WEBSITE
Lerman Family,https://www.future-crops.com/,WRONG WEBSITE
CentreStone Ventures,https://www.weare8.com,WRONG WEBSITE
Channel 4 Ventures,https://www.weare8.com,WRONG WEBSITE
Circle Ventures,https://emagispace.com/,WRONG WEBSITE
Innovation In Motion,https://mobility-usa.com/,WRONG WEBSITE
Ukrainian Startup Fund,https://www.effabrush.com/,WRONG WEBSITE
MATH Venture Partners,http://etavision.com/,WRONG WEBSITE
XN,http://amprobotics.com,WRONG WEBSITE
Leawood Venture Capital,https://gastrograph.com/,WRONG WEBSITE
Noro-Moseley Partners,http://goekos.com,WRONG WEBSITE
Pine Brook Partners,https://elevationres.com,WRONG WEBSITE
Zongshen Power,http://elixwireless.com/,WRONG WEBSITE
Cross Pacific Capital Partners,http://elixwireless.com/,WRONG WEBSITE
9Yards Capital,https://www.emergemarket.com,WRONG WEBSITE
The Spruce House Partnership,https://www.emergemarket.com,WRONG WEBSITE
NewRoad Capital Partners,https://www.emergemarket.com,WRONG WEBSITE
John Gabriel,https://www.autzu.com,WRONG WEBSITE
Enlightened Hospitality Investments,http://www.eatbanza.com/,WRONG WEBSITE
Beechwood Capital,http://www.eatbanza.com/,WRONG WEBSITE
MPC Capital,http://www.enernetglobal.com,WRONG WEBSITE
Green Investment Group,https://www.esvolta.com/,WRONG WEBSITE
ScaleUP Tech Accelerator,https://ettractive.com/,WRONG WEBSITE
Plymouth Growth,https://3bgsupply.com/,WRONG WEBSITE
Elevate,https://3bgsupply.com/,WRONG WEBSITE
Hercules Capital,https://htgc.com/,WRONG WEBSITE
Black Dog Venture Partners,https://www.6daysdrink.com/,WRONG WEBSITE
Kate Bock,https://abbysbetter.com/,WRONG WEBSITE
Kevin Love,https://abbysbetter.com/,WRONG WEBSITE
Jump Capital,https://www.acretrader.com,WRONG WEBSITE
RZC Investments,https://www.acretrader.com,WRONG WEBSITE
Nysnø Climate Investments,http://nysnoinvest.no,WRONG WEBSITE
Minnesota Department of Employment and Economic Development,https://mn.gov/deed/,WRONG WEBSITE
Wells Fargo Innovation Incubator,https://in2ecosystem.com/,WRONG WEBSITE
Jessica Haywood,https://aquaoso.com/,WRONG WEBSITE
Eat Well Investment Group,http://www.amaraorganicfoods.com,WRONG WEBSITE
Migdal Insurance and Financial Holdings,https://gegrenewables.com,WRONG WEBSITE
Arnold Venture Group,https://www.fortsonvc.com/,WRONG WEBSITE
Jim Grote,http://www.beehex.com,WRONG WEBSITE
Enlightened Capital,https://bramisnacks.com,WRONG WEBSITE
Barium Capital,https://branch.co/,WRONG WEBSITE
Visa,https://branch.co/,WRONG WEBSITE
Prince Albert II Foundation,https://fpa2.org/,WRONG WEBSITE
University of Toronto Early Stage Technology,https://utest.to/,WRONG WEBSITE
The Swedish Agency for Economic and Regional Growth,https://tillvaxtverket.se/,WRONG WEBSITE
Swedish Environmental Protection Agency,https://naturvardsverket.se/,WRONG WEBSITE
The German Future Prize,https://www.izm.fraunhofer.de/,WRONG WEBSITE
Manufacturing Futures Innovation Challenge,https://www.fashion-district.co.uk/competition/mf2021/,WRONG WEBSITE
InSite Partners,http://www.d2solar.com/,WRONG WEBSITE
DWP Capital,https://datumcnc.com/,WRONG WEBSITE
Hartree Partners,https://www.davidenergy.com,WRONG WEBSITE
Moore Capital,http://www.c2sense.com/,WRONG WEBSITE
Qatar Investment Authority,http://www.califiafarms.com/,WRONG WEBSITE
Ambrosia Investments,http://www.califiafarms.com/,WRONG WEBSITE
Accord Equipment Finance,http://www.califiafarms.com/,WRONG WEBSITE
Pegasus Growth Capital,https://www.dyln.co,WRONG WEBSITE
Alex Smith,https://aquaoso.com/,WRONG WEBSITE
Department of Energy,https://www.sbir.gov/,WRONG WEBSITE
Millennium Technology Value Partners,https://mtvlp.com/,WRONG WEBSITE
Ministry of Energy (Israel),https://www.gov.il/en,WRONG WEBSITE
Cross Culture Ventures,https://macventurecapital.com/,WRONG WEBSITE
Tony Jamous,https://www.linkedin.com/company/linkedin.com/in/teljamou,WRONG WEBSITE
Illinois Regenerative Agriculture Initiative,https://www.earthsense.co,WRONG WEBSITE
Gemini Southern,https://www.ecomdash.com/,WRONG WEBSITE
Greg Norman,https://www.edisoninteractive.com/,WRONG WEBSITE
GKG Investments,https://www.edisoninteractive.com/,WRONG WEBSITE
Launchpool,http://5ire.org/,WRONG WEBSITE
Sanctum Global Ventures,http://5ire.org/,WRONG WEBSITE
OS Fund,http://aalphabio.com,WRONG WEBSITE
Bioindustrial Innovation Canada,http://greenmantra.com/,WRONG WEBSITE
Southern Cross Venture Partners,http://www.sxvp.com/,WRONG WEBSITE
Digital Garage,https://www.grubmarket.com,WRONG WEBSITE
Genesis Innovation Group,https://happeortho.com,WRONG WEBSITE
The Robotics Hub,https://www.fifthseasonfresh.com,WRONG WEBSITE
Jeff Burningham,https://fiddle.io,WRONG WEBSITE
CMFG Ventures,https://www.forevercar.com/,WRONG WEBSITE
Community Futures Peterborough,http://entomofarms.com/,WRONG WEBSITE
LA Foods,https://www.epallet.com,WRONG WEBSITE
Synaptics,http://etacompute.com,WRONG WEBSITE
Walden International,http://etacompute.com,WRONG WEBSITE
Wood Creek Capital Management,http://www.everestinfrastructure.com/,WRONG WEBSITE
Iconica Partners,http://www.greenfly.com,WRONG WEBSITE
David Pottruck,http://grovara.com/,WRONG WEBSITE
Dentsu Ventures,http://exoprotein.com,WRONG WEBSITE
Timothy Ferriss,http://exoprotein.com,WRONG WEBSITE
Equilibra Partners Management,http://www.ellenos.com/yogurt/,WRONG WEBSITE
QSP,https://encoredtech.com,WRONG WEBSITE
NRV,https://www.farmerfocus.com,WRONG WEBSITE
Alberta Yield,http://www.farmerlegacybiotech.com/,WRONG WEBSITE
Birch Lake Partners,https://www.ff.com,WRONG WEBSITE
China Evergrande New Energy Vehicle Group,https://www.ff.com,WRONG WEBSITE
Altira Group,https://flexgen.com/,WRONG WEBSITE
Gotham Green Partners,https://www.flowkana.com/,WRONG WEBSITE
Jonathan Slimak,https://www.flowkana.com/,WRONG WEBSITE
Jeffrey Lam,https://daring.com,WRONG WEBSITE
ICM,https://goforager.com,WRONG WEBSITE
Canopy Rivers,https://www.dynaleo.com/,WRONG WEBSITE
Cassidy Asset Management,https://www.dynaleo.com/,WRONG WEBSITE
Serruya Private Equity,http://www.everbowl.com/,WRONG WEBSITE
Safer World Group,https://www.fescoenergy.com/,WRONG WEBSITE
Archer Daniels Midland Company,https://adm.com/,WRONG WEBSITE
Continental Resources,https://www.clr.com/,WRONG WEBSITE
LSI Pre-Seed-Fonds GmbH,https://life-science-inkubator.de/,WRONG WEBSITE
Financiere Saint James,https://www.finsj.com/,WRONG WEBSITE
Austria Wirtschaftsservice Gesellschaft mbH,https://www.aws.at/,WRONG WEBSITE
Grinnell Mutual,http://www.farrpro.com/,WRONG WEBSITE
Daud Nur,http://www.fastvan.com,WRONG WEBSITE
James McCann,https://fillogic.com,WRONG WEBSITE
Buer Capital,http://www.flashexpress.com/,WRONG WEBSITE
PTT Oil and Retail Business Public Company,http://www.flashexpress.com/,WRONG WEBSITE
Humax Holdings,https://fleetup.com/,WRONG WEBSITE
Barton Creek Equity Partners,http://www.flowbelow.com,WRONG WEBSITE
Canvas Ventures,https://www.flow.space/,WRONG WEBSITE
Madworks Seed Accelerator,http://food-chain.biz,WRONG WEBSITE
Deshe Holdings,https://onewheel.com,WRONG WEBSITE
Eastern New York Angels,https://gatherersgranola.com/,WRONG WEBSITE
Crux Capital,https://gojava.ca,WRONG WEBSITE
Crescat Capital,https://goliathresourcesltd.com/,WRONG WEBSITE
DFJ VinaCapital,http://www.greenvity.com,WRONG WEBSITE
JAB Holding Company,https://mygardyn.com/,WRONG WEBSITE
Paresh Ghelani,https://genesissystems.global,WRONG WEBSITE
Resolute Venture Partners,https://www.flowerglossary.com,WRONG WEBSITE
Kohlberg Kravis Roberts,http://boweryfarming.com,WRONG WEBSITE
Horizon Technology Finance,https://www.getaround.com/,WRONG WEBSITE
Vistara Capital Partners,https://www.getaround.com/,WRONG WEBSITE
Bank of Montreal,https://www.bmo.com/,WRONG WEBSITE
Kurita Water Industries,http://www.apana.com,WRONG WEBSITE
Ben Franklin Technology Partners,https://www.gigandtake.com/,WRONG WEBSITE
Radar Endeavour Group,https://g2voptics.com/,WRONG WEBSITE
AES,https://uplight.com/,WRONG WEBSITE
Kickstart,http://ecoscraps.com,WRONG WEBSITE
Alectra,http://grid4c.com,WRONG WEBSITE
Alexander Rittweger,https://aloha.com,WRONG WEBSITE
Bison Capital Asset Management,http://www.fluidtruck.com/,WRONG WEBSITE
Start-ups to Watch,https://www.cnbc.com/world/,WRONG WEBSITE
Top Vegan Beauty Trends,https://www.livekindly.co/,WRONG WEBSITE
Genacast Ventures,https://www.draynow.com/,WRONG WEBSITE
Betaworks Ventures,https://www.thegoodgoods.co,WRONG WEBSITE
New Ground Ventures,https://www.thegoodgoods.co,WRONG WEBSITE
Pelican Energy Partners,http://www.gordontechnologiesllc.com/,WRONG WEBSITE
Oreilly AlphaTech Ventures,http://fetchrobotics.com/,WRONG WEBSITE
Ascend Venture Capital,https://www.freightwaves.com,WRONG WEBSITE
General Motors Ventures,http://www.empowerenergies.com,WRONG WEBSITE
iAnthus,https://growhealthy.com/,WRONG WEBSITE
Fartech Dream Assembly programme,https://www.farfetch.com/in/,WRONG WEBSITE
Helios Investment Partners,https://factorialenergy.com/,WRONG WEBSITE
One Better Ventures,http://disruptive-enterprises.com/,WRONG WEBSITE
SB Energy,http://www.essinc.com/,WRONG WEBSITE
Harvard Business School Alumni Angels of Greater NY,http://www.frontrangebio.com,WRONG WEBSITE
Salveo Capital,http://www.frontrangebio.com,WRONG WEBSITE
Carol Bartz,https://caliva.com,WRONG WEBSITE
Prosperity7 Ventures,http://elroyair.com,WRONG WEBSITE
Levitate Capital,http://elroyair.com,WRONG WEBSITE
Hadrians Wall Capital,https://arensis.com/,WRONG WEBSITE
United States Advanced Battery Consortium,https://uscar.com/,WRONG WEBSITE
Wisconsin River Business Angels,https://midwestwealthventures.com/,WRONG WEBSITE
Kültepe Yatirim,http://www.kultepe.com.tr/,WRONG WEBSITE
TiM$10K Challenge,https://www.sick.com/us/en/,WRONG WEBSITE
The University of British Columbia,https://entrepreneurship.ubc.ca/,WRONG WEBSITE
Sandeep Jain,https://www.linkedin.com/in/deepinsand/,WRONG WEBSITE
LG Energy Solution,https://www.li-cycle.com,WRONG WEBSITE
LG Technology Ventures,http://www.lygos.com,WRONG WEBSITE
IA Ventures,http://www.lygos.com,WRONG WEBSITE
Devonshire Investors,https://mainspringenergy.com/,WRONG WEBSITE
C5 Capital,https://kevala.com/,WRONG WEBSITE
FITLAB,http://www.livemomentous.com,WRONG WEBSITE
S3 Ventures,https://www.leandna.com/,WRONG WEBSITE
Disney Accelerator,http://www.hopskipdrive.com,WRONG WEBSITE
Student Transportation Inc.,http://www.hopskipdrive.com,WRONG WEBSITE
FirstMark,http://www.hopskipdrive.com,WRONG WEBSITE
A.Capital Ventures,http://lugg.com,WRONG WEBSITE
Origin Ventures,http://www.idelic.com/,WRONG WEBSITE
Birchmere Ventures,http://www.idelic.com/,WRONG WEBSITE
Banneker Partners,https://www.levadata.com,WRONG WEBSITE
Tola Capital,https://www.levadata.com,WRONG WEBSITE
Ewing Irrigation & Landscape Supply,http://www.holganix.com,WRONG WEBSITE
Ben Franklin Technology Partners of Southeastern Pennsylvania,http://www.holganix.com,WRONG WEBSITE
Heritage Group,https://www.lumere.com,WRONG WEBSITE
FCA Venture Partners,https://www.lumere.com,WRONG WEBSITE
Origin Ventures,http://www.kidizen.com,WRONG WEBSITE
Metaplanet Holdings,https://modernelectron.com/,WRONG WEBSITE
Invention Science Fund,https://modernelectron.com/,WRONG WEBSITE
NCT Ventures,https://www.jadetrack.com,WRONG WEBSITE
Genesis Park,https://www.laynewatermidstream.com/,WRONG WEBSITE
K2 HealthVentures,http://www.inari.com,WRONG WEBSITE
Apple,https://www.li.me/,WRONG WEBSITE
Brian Goldberg,https://kos.com,WRONG WEBSITE
Concentric Capital LLC.,http://www.improvednature.com,WRONG WEBSITE
Travel Startups Incubator,https://flit.co,WRONG WEBSITE
ICONYC labs,http://www.fluxiot.com,WRONG WEBSITE
AXA Investment Managers,https://forestcarbonworks.org,WRONG WEBSITE
Starta Accelerator,https://fueltime.co,WRONG WEBSITE
FirstEnergy Capital,http://gearenergy.com,WRONG WEBSITE
Top Tier Capital Partners,https://www.goexpedi.com/,WRONG WEBSITE
Paul Aulakh,https://greyjayenergy.com/,WRONG WEBSITE
Top Fintech Company award,https://powderkeg.com/,WRONG WEBSITE
KeyBanc Capital Markets,https://www.key.com/,WRONG WEBSITE
Africa Internet Holding,http://www.gro-intelligence.com,WRONG WEBSITE
National Institute of Food and Agriculture,https://www.halomine.com/,WRONG WEBSITE
Presidio View Capital,https://www.henrysoriginal.com/,WRONG WEBSITE
Charles Street Investment Partners,http://highbrewcoffee.com,WRONG WEBSITE
Bigr Ventures,http://highbrewcoffee.com,WRONG WEBSITE
Mobility Innovation Program,https://media.ford.com/content/fordmedia/fna/us/en.html,WRONG WEBSITE
Impression Ventures,http://www.honkmobile.com/,WRONG WEBSITE
Harvey Golub,http://www.hudsonfield.com/,WRONG WEBSITE
North Dakota Department of Agriculture,https://www.nd.gov/ndda/,WRONG WEBSITE
Equity Group Investments,http://iltagrain.com,WRONG WEBSITE
Millennium Blockchain,http://impactppa.com/,WRONG WEBSITE
Upper Bay Infrastructure Partners,https://www.infinitienergy.com/,WRONG WEBSITE
Shore Capital Partners,https://www.innovativepackagingco.com/,WRONG WEBSITE
Hermitage Capital,https://www.innovusion.com/,WRONG WEBSITE
Guotai Junan International,https://www.innovusion.com/,WRONG WEBSITE
GoAhead Ventures,https://www.intelage.com/,WRONG WEBSITE
HPS Investment Partners,https://www.intersectpower.com/,WRONG WEBSITE
Generate Capital,https://www.intersectpower.com/,WRONG WEBSITE
Macquarie Infrastructure and Real Asset,https://www.intersectpower.com/,WRONG WEBSITE
K2 HealthVentures,https://www.invaio.com/,WRONG WEBSITE
SharesPost Investment Management,https://www.invaio.com/,WRONG WEBSITE
LOI Labs,https://jamh.ai/,WRONG WEBSITE
Maine Technology Institute,https://jetsetoffset.com/,WRONG WEBSITE
Diplo (Thomas Pentz),https://juneshine.com,WRONG WEBSITE
NFX,https://jupiter.co/,WRONG WEBSITE
ARCADIAN Fund,https://www.kadenwoodbrands.com/,WRONG WEBSITE
YL Ventures,https://karambasecurity.com/,WRONG WEBSITE
PacWest Bancorp,https://www.katefarms.com,WRONG WEBSITE
Climate Change Investment Initiative,https://www.exelonfoundation.org/environment.html,WRONG WEBSITE
Barbara Clarke,https://fullharvest.com/,WRONG WEBSITE
Vertex Ventures,https://taranis.ag/,WRONG WEBSITE
Cofounders Capital,http://ecobotapp.com,WRONG WEBSITE
ROTH Capital Partners,http://www.liquidspace.com,WRONG WEBSITE
Slava Agafonov,http://energsoft.com,WRONG WEBSITE
Key Partners Capital,http://www.modernmeadow.com,WRONG WEBSITE
SK Global Chemical,https://www.loopindustries.com/en/,WRONG WEBSITE
Mercato Partners,http://goalzero.com,WRONG WEBSITE
Axioma Ventures,http://www.hyliion.com/,WRONG WEBSITE
Chloe Capital,http://journeyfoods.io,WRONG WEBSITE
DP World Group,https://virginhyperloop.com/,WRONG WEBSITE
Liberty Mutual Insurance,http://jupiterintel.com,WRONG WEBSITE
Gordon and Betty Moore Foundation,http://jupiterintel.com,WRONG WEBSITE
VantagePoint Capital Partners,https://vpcp.com/,WRONG WEBSITE
Kerlink,http://microshare.io,WRONG WEBSITE
Ronald Rock,http://microshare.io,WRONG WEBSITE
Zebra Ventures,http://www.locusrobotics.com,WRONG WEBSITE
Mark Russell,http://www.hypersciences.com/,WRONG WEBSITE
Natural Gas Partners,https://www.luxeenergy.com/,WRONG WEBSITE
GE Ventures,http://motivedrilling.com/,WRONG WEBSITE
Verizon,http://joinmosaic.com,WRONG WEBSITE
Spring Ventures,http://joinmosaic.com,WRONG WEBSITE
Ritchie Bros,http://www.machinio.com,WRONG WEBSITE
Veronica Fil,https://www.groundedfoods.com/,WRONG WEBSITE
Growth Partners,https://www.hilaryseatwell.com/,WRONG WEBSITE
NEXT VENTURES,http://www.hammerhead.io,WRONG WEBSITE
KB Partners,http://www.hammerhead.io,WRONG WEBSITE
FG Angels,http://www.hammerhead.io,WRONG WEBSITE
KAL Investments,https://www.hartdairy.com/,WRONG WEBSITE
First Beverage Group,http://health-ade.com,WRONG WEBSITE
Blue Ridge Foundation,https://heatseek.org/,WRONG WEBSITE
Siam Capital,https://www.myhelaina.com,WRONG WEBSITE
Advantage Capital Agribusiness Partners,http://www.hipchickfarms.com,WRONG WEBSITE
Altmore Capital,https://www.holisticindustries.com,WRONG WEBSITE
Aiolos Holdings,https://smarthydrogen.xyz,WRONG WEBSITE
Caro Krissman,https://www.inlt.com,WRONG WEBSITE
Dusan Miletich,https://www.inlt.com,WRONG WEBSITE
Up Capital,https://www.inmotive.com/,WRONG WEBSITE
One North Carolina Small Business Program,https://www.innatrix.com/,WRONG WEBSITE
Banyan Ventures,http://intermountainnutrition.com/,WRONG WEBSITE
KittyHawk Ventures,https://www.jettiresources.com,WRONG WEBSITE
Energy Innovation,http://ketos.co/,WRONG WEBSITE
Heidi Patel,http://ketos.co/,WRONG WEBSITE
Rock Hill Capital Group,http://www.jpservices.com/,WRONG WEBSITE
FasterCapital,https://www.justmarkt.at,WRONG WEBSITE
The Paliwoda Group,http://KaizenAnalytics.com,WRONG WEBSITE
North Castle Partners,http://www.kettlebellkitchen.com,WRONG WEBSITE
Spring Bay Ventures,http://www.kettlebellkitchen.com,WRONG WEBSITE
SLR Capital Partners,http://www.kindredbio.com,WRONG WEBSITE
Ken Leonard,http://www.kitchfix.com/,WRONG WEBSITE
Government of Newfoundland and Labrador,https://krakenrobotics.com/,WRONG WEBSITE
Koch Engineered Solutions (Koch),https://www.lcdrives.com,WRONG WEBSITE
Starter Business Acceleration,https://www.edp.com/en,WRONG WEBSITE
Virginia Tobacco Commission Grant,https://www.revitalizeva.org/,WRONG WEBSITE
Bonneville Environmental Foundation,https://www.b-e-f.org/,WRONG WEBSITE
Kaszek,http://www.notco.com,WRONG WEBSITE
Fluxus Ventures,http://www.natron.energy/,WRONG WEBSITE
Ahren Innovation Capital,https://www.newculturefood.com,WRONG WEBSITE
MissionPoint Capital Partners,https://optirtc.com/,WRONG WEBSITE
United Parcel Service,http://www.optoro.com,WRONG WEBSITE
Alon Blue Square,https://www.nextenergytech.com/,WRONG WEBSITE
GS Growth,https://www.nyshex.com/,WRONG WEBSITE
Atlantic Bridge,http://navitassemi.com,WRONG WEBSITE
Louis Dreyfus,http://madewithmotif.com/,WRONG WEBSITE
Highlands and Islands Enterprise,http://www.newwavefoods.com/,WRONG WEBSITE
Tabuchi Electric,http://www.nuanceenergy.com/,WRONG WEBSITE
Vaekstfonden,https://onrobot.com,WRONG WEBSITE
50 South Capital,https://naturalfiberwelding.com,WRONG WEBSITE
Bregal Sagemount,http://www.keglogistics.com/,WRONG WEBSITE
North Carolina Biotechnology Center,http://kepleybiosystems.com,WRONG WEBSITE
MK Capital,http://www.klir.com,WRONG WEBSITE
Upward,http://www.komfortiq.com/,WRONG WEBSITE
2176423 Ontario,https://www.koremining.com,WRONG WEBSITE
Macquarie Bank,https://www.koremining.com,WRONG WEBSITE
Concentric Capital,https://www.kourierdelivery.com,WRONG WEBSITE
Uchechukwu Ajuzieogu,https://lanfarms.com,WRONG WEBSITE
Duke Software Investments,https://leaf.trade/,WRONG WEBSITE
Cohanzick Management,http://www.leafly.com,WRONG WEBSITE
(Momentum Fund) University System of Maryland,https://www.liatris.biz/,WRONG WEBSITE
Suburban Propane,http://oberonfuels.com,WRONG WEBSITE
SVB Financial Group,https://www.paritygo.com,WRONG WEBSITE
Wells Fargo,http://www.netenergytes.com,WRONG WEBSITE
Hefei City Construction and Investment Holding Group,https://www.nio.com/,WRONG WEBSITE
William Li,https://www.nio.com/,WRONG WEBSITE
Beijing E-town International Investment & Development,https://www.nio.com/,WRONG WEBSITE
Lenovo,https://www.nio.com/,WRONG WEBSITE
Partnership Fund for New York City,http://www.energyhub.com,WRONG WEBSITE
Naadam,https://packagefreeshop.com/,WRONG WEBSITE
Inventus Capital Partners,http://poshmark.com,WRONG WEBSITE
Decathlon Capital Partners,http://www.phasechange.com,WRONG WEBSITE
Edison Partners,https://over-haul.com/,WRONG WEBSITE
Prologis Ventures,http://consciouness.com/start-ups.html,WRONG WEBSITE
Deerfield,http://pairwise.com,WRONG WEBSITE
Dylan Taylor,http://www.omniearth.net,WRONG WEBSITE
Trilantic North America,https://powin.com/,WRONG WEBSITE
Shunfeng Photovoltaic,https://powin.com/,WRONG WEBSITE
Vectr,https://www.plantiblefoods.com/,WRONG WEBSITE
Kentucky Innovation Network,https://lepidext.com,WRONG WEBSITE
Equilibrium Capital,https://eq-cap.com/,WRONG WEBSITE
Government of Saskatchewan,https://www.liepenergy.com,WRONG WEBSITE
Shikoku Electric Power Company,https://yonden.co.jp/,WRONG WEBSITE
Innovation prize of the state of Baden-Württemberg,https://www.bw-invest.de/en/,WRONG WEBSITE
BBVA,http://www.wiserentr.com,WRONG WEBSITE
Shard Capital Partners,http://www.wiserentr.com,WRONG WEBSITE
1855 Capital Partners,https://www.phospholutions.com/,WRONG WEBSITE
IFC Venture Capital Group,http://www.planet.com/,WRONG WEBSITE
Eastside Partners,http://rachio.com/,WRONG WEBSITE
Callais Capital,http://www.posigen.com,WRONG WEBSITE
ArcBest Corporation,http://www.phantom.auto,WRONG WEBSITE
NFI Industries,http://www.phantom.auto,WRONG WEBSITE
Department of Commerce,https://www.sbir.gov/,WRONG WEBSITE
GCM Grosvenor,https://www.longridgeenergy.com/,WRONG WEBSITE
Department of Health and Human Services,https://www.hhs.gov/,WRONG WEBSITE
BASF Canada,http://pyrowave.com,WRONG WEBSITE
Foam Recycling Coalition,http://pyrowave.com,WRONG WEBSITE
BBVA USA,http://www.lucid-energy.com,WRONG WEBSITE
FM Capital,http://lunewave.com/,WRONG WEBSITE
6G Capital,https://sixg.vc/,WRONG WEBSITE
Room 9,https://www.madremezcal.com/,WRONG WEBSITE
Acronym Venture Capital,http://www.Marqii.com,WRONG WEBSITE
Stable Road Capital,http://medmen.com/,WRONG WEBSITE
Captor Capital Corp.,http://medmen.com/,WRONG WEBSITE
Cap-Meridian Ventures,http://medmen.com/,WRONG WEBSITE
ISU Pappajohn Center for Entrepreneurship,https://rantizo.com/,WRONG WEBSITE
C9 Capital,https://rantizo.com/,WRONG WEBSITE
Morningside Group,http://semios.com,WRONG WEBSITE
Rho Canada Ventures,http://resson.com/,WRONG WEBSITE
Vineyard Point Associates,https://drinktrimino.com/,WRONG WEBSITE
Piper Sandler,http://mikeshothoney.com,WRONG WEBSITE
Main Post Partners,https://milkmakeup.com,WRONG WEBSITE
Ingevity Corp.,https://mitomaterials.com,WRONG WEBSITE
Dan Nordstrom,https://www.reddbar.com/,WRONG WEBSITE
Batu Capital,https://mjplatform.com,WRONG WEBSITE
Relish Works,http://ripe.io,WRONG WEBSITE
Glad Products Company,https://recyclops.com,WRONG WEBSITE
Equinor Technology Ventures,https://www.seekops.com/,WRONG WEBSITE
Independence Accessible,http://moovmo.com,WRONG WEBSITE
Dwight Funding,https://liquiddeath.com,WRONG WEBSITE
Velvet Sea Ventures,https://liquiddeath.com,WRONG WEBSITE
IMM Investment,https://www.lithionrecycling.com/,WRONG WEBSITE
Asset Management Ventures (AMV),http://www.mozio.com,WRONG WEBSITE
Sam McBride,https://eatmush.com,WRONG WEBSITE
Ira Gluskin,https://mustgrow.ca/,WRONG WEBSITE
Lime Rock New Energy,http://www.smartwires.com/,WRONG WEBSITE
Jane Capital Partners,http://www.smartwires.com/,WRONG WEBSITE
Broadridge,http://liquidx.com/,WRONG WEBSITE
Tectonic Ventures,https://movley.com,WRONG WEBSITE
Harbour Group,http://www.nationwideindustries.com/,WRONG WEBSITE
Rick Marini,http://www.luxe.com/,WRONG WEBSITE
Queen's Road Capital,http://nexgenenergy.ca,WRONG WEBSITE
CEF Holdings Limited,http://nexgenenergy.ca,WRONG WEBSITE
Dundee Securities,http://nexgenenergy.ca,WRONG WEBSITE
HarbourVest Partners,https://www.247mesa.com/,WRONG WEBSITE
Techstars Austin Accelerator,http://www.mesur.io/,WRONG WEBSITE
212,https://metrobi.com,WRONG WEBSITE
FSD Africa,https://www.nithio.com/,WRONG WEBSITE
Dane Creek Capital,https://www.mymidgard.com/,WRONG WEBSITE
XM Capital Partners,https://www.nahelium.com,WRONG WEBSITE
Off Road Capital Partners,https://www.nahelium.com,WRONG WEBSITE
NO/LA Angel Network,http://www.mobilequbes.com,WRONG WEBSITE
LKCM Headwater,https://magnustech.com/,WRONG WEBSITE
BCG Digital Ventures,https://magnustech.com/,WRONG WEBSITE
Freestone HoldCo,https://www.momentum.technology/,WRONG WEBSITE
Ford Foundation,https://www.novata.com/,WRONG WEBSITE
NGP Energy Capital Management,https://www.mesamineralsllc.com,WRONG WEBSITE
Government of Ontario,http://nuport.ai/,WRONG WEBSITE
Georgia Research Alliance,https://nutrivertglobal.com/,WRONG WEBSITE
Bregal Partners,https://oggifoods.com/,WRONG WEBSITE
Mike Maples Jr,https://www.ohmconnect.com,WRONG WEBSITE
Squared Circles,https://mudwtr.com,WRONG WEBSITE
Open Prairie,http://www.myagdata.com/,WRONG WEBSITE
Valor Ventures,http://www.myagdata.com/,WRONG WEBSITE
Dwight Funding,https://www.drinkolipop.com/,WRONG WEBSITE
ISIAH International,https://www.oneworldpharma.com/,WRONG WEBSITE
Orion Energy Partners,https://oic.com/,WRONG WEBSITE
KEPPEL Telecommunications & Transportation,http://www.nautilusdt.com,WRONG WEBSITE
SmartPitch Ventures,https://www.newenergyequity.com/,WRONG WEBSITE
Blue Coast Ventures,https://www.panienergy.com,WRONG WEBSITE
Alaska Investor Network,https://www.akinvestnet.com/,WRONG WEBSITE
TechSquare Labs,https://getox.com,WRONG WEBSITE
JM10 Partners,https://www.norcalcann.com/,WRONG WEBSITE
Anonymous Investor,http://normal.business,WRONG WEBSITE
Echoing Green,http://qoraxenergy.com/,WRONG WEBSITE
Valkyrie GRP,https://panhwarjet.com,WRONG WEBSITE
Greenfield Partners,https://panorays.com/,WRONG WEBSITE
