URL,CREATED_AT,AVAILABILITY_TYPE,SIZE,BRAND,CATEGORY,USERNAME,PRICE,FOLLOWERS,AVAILABLE_LISTING,SOLD_OUT
https://poshmark.com/listing/63be4f2cfed51f800676a053,2023-01-10,available,L,the range,Tops,miamioclock,50,"134,750",1104.0,4400.0
https://poshmark.com/listing/63be29114bd760fa8fa86cc3,2023-01-10,available,4,Mac Duggal,Dresses & Skirts,miamioclock,429,"134,750",1104.0,4400.0
https://poshmark.com/listing/63bdea04eb7e7a759effab23,2023-01-10,available,OS,Dior,Handbags,miamioclock,950,"134,750",1104.0,4400.0
https://poshmark.com/listing/63be412b87a2f542210f9873,2023-01-10,available,37.5EU,KHAITE,Shoes,miamioclock,550,"134,750",1104.0,4400.0
https://poshmark.com/listing/63be4d8056b2f86591376991,2023-01-10,available,38EU,Alessandra Rich,Jackets & Blazers,miamioclock,599,"134,750",1104.0,4400.0
https://poshmark.com/listing/63bcf32152eee1847efcc107,2023-01-09,available,0,Monique Lhuillier,Dresses & Skirts,miamioclock,349,"134,750",1104.0,4400.0
https://poshmark.com/listing/63bcf1b5ff0484ba68af60e4,2023-01-09,available,4,Hutch,Dresses & Skirts,miamioclock,199,"134,750",1104.0,4400.0
https://poshmark.com/listing/63bcfa0c7f29dd108fa21c48,2023-01-09,available,OS,Saint Laurent,Handbags,miamioclock,1200,"134,750",1104.0,4400.0
https://poshmark.com/listing/63bce29a24237a1b233c565a,2023-01-09,available,S,Esteban Cortazar,Dresses & Skirts,miamioclock,149,"134,750",1104.0,4400.0
https://poshmark.com/listing/63bc83bdeb7e7a1494e14ce5,2023-01-09,available,OS,Gucci,Handbags,miamioclock,950,"134,750",1104.0,4400.0
https://poshmark.com/listing/63bc7b734bc6557b95c48c6f,2023-01-09,available,OS,CHANEL,Handbags,miamioclock,5999,"134,750",1104.0,4400.0
https://poshmark.com/listing/63bc75f4ffb5d0b96f11c0f1,2023-01-09,available,S,Dion Lee,Dresses & Skirts,miamioclock,850,"134,750",1104.0,4400.0
https://poshmark.com/listing/63bc714d6149733443751ad2,2023-01-09,available,8,Dion Lee,Dresses & Skirts,miamioclock,850,"134,750",1104.0,4400.0
https://poshmark.com/listing/63b7aa9417fb4b08e844ac33,2023-01-05,available,12,Reformation,Dresses & Skirts,miamioclock,199,"134,750",1104.0,4400.0
https://poshmark.com/listing/63b7a8ebdff94d3115af3822,2023-01-05,available,S,Dion Lee,Jackets & Blazers,miamioclock,1100,"134,750",1104.0,4400.0
https://poshmark.com/listing/63b61e4724237a210d3b09cc,2023-01-04,available,XS,Dion Lee,Dresses & Skirts,miamioclock,950,"134,750",1104.0,4400.0
https://poshmark.com/listing/63b4732fc5df6cb97c5e4f90,2023-01-03,available,6,Marchesa,Dresses & Skirts,miamioclock,429,"134,750",1104.0,4400.0
https://poshmark.com/listing/63b45b6deb7e7a9596309b3c,2023-01-03,available,M,For Love And Lemons,Dresses & Skirts,miamioclock,199,"134,750",1104.0,4400.0
https://poshmark.com/listing/63b456f7f644e54edb16351e,2023-01-03,available,XS,Helmut Lang,Tops,miamioclock,75,"134,750",1104.0,4400.0
https://poshmark.com/listing/63b450a5614973ae630352dc,2023-01-03,available,S,Veronica Beard,Jackets & Blazers,miamioclock,599,"134,750",1104.0,4400.0
https://poshmark.com/listing/63b44eee046d74650cecb125,2023-01-03,available,4,The Sei,Dresses & Skirts,miamioclock,549,"134,750",1104.0,4400.0
https://poshmark.com/listing/63b3c7c2b635f8a8f904f80a,2023-01-02,available,4,PatBO,Dresses & Skirts,miamioclock,450,"134,750",1104.0,4400.0
https://poshmark.com/listing/63b3c2f77f29ddb2b5bd2e6d,2023-01-02,available,XS,Auteur,Dresses & Skirts,miamioclock,185,"134,750",1104.0,4400.0
https://poshmark.com/listing/63b3a62491e053c72cfba1e5,2023-01-02,available,IT 48,Saint Laurent,Jackets & Blazers,miamioclock,1990,"134,750",1104.0,4400.0
https://poshmark.com/listing/63b3a15f04166da3e0f09d6c,2023-01-02,available,4,Dion Lee,Tops,miamioclock,185,"134,750",1104.0,4400.0
https://poshmark.com/listing/63b39f165d686b4895c3a525,2023-01-02,available,XS,Norma Kamali,Sweaters,miamioclock,99,"134,750",1104.0,4400.0
https://poshmark.com/listing/63b39d668634cbc09a396ae8,2023-01-02,available,M,Helmut Lang,Dresses & Skirts,miamioclock,275,"134,750",1104.0,4400.0
https://poshmark.com/listing/63b39b57bd0629765feddfd5,2023-01-02,available,S,Rococo Sand,Dresses & Skirts,miamioclock,299,"134,750",1104.0,4400.0
https://poshmark.com/listing/63b0b5a68634cb685e25a4ea,2022-12-31,available,4,All Saints,Dresses & Skirts,miamioclock,99,"134,750",1104.0,4400.0
https://poshmark.com/listing/63d34a33dff94d9f62d29493,2023-01-26,available,10,A.L.C.,Dresses & Skirts,miamioclock,449,"134,750",1104.0,4400.0
https://poshmark.com/listing/63adf131c5df6cb346200ddc,2022-12-29,available,8,Comme des Garcons PLAY,Shoes,miamioclock,219,"134,750",1104.0,4400.0
https://poshmark.com/listing/63ade9d94bd760226fac1317,2022-12-29,available,9,Nike,Other,miamioclock,499,"134,750",1104.0,4400.0
https://poshmark.com/listing/63abcbf461497312e867d15d,2022-12-27,available,6,PatBO,Dresses & Skirts,miamioclock,450,"134,750",1104.0,4400.0
https://poshmark.com/listing/63abcd374bc6559531127bc8,2022-12-27,available,4,PatBO,Dresses & Skirts,miamioclock,599,"134,750",1104.0,4400.0
https://poshmark.com/listing/63abcf2fdff94d50eb3c7afc,2022-12-27,available,4,PatBO,Dresses & Skirts,miamioclock,649,"134,750",1104.0,4400.0
https://poshmark.com/listing/63da9f89dff94d5313fadd14,2023-02-01,available,4,PatBO,Dresses & Skirts,miamioclock,599,"134,750",1104.0,4400.0
https://poshmark.com/listing/63abd1d6acf4627eec5ac23d,2022-12-27,available,6,PatBO,Dresses & Skirts,miamioclock,599,"134,750",1104.0,4400.0
https://poshmark.com/listing/63abd2c958083d49f94dd401,2022-12-27,available,4,PatBO,Dresses & Skirts,miamioclock,649,"134,750",1104.0,4400.0
https://poshmark.com/listing/63abcd4d3b982ade70557181,2022-12-27,available,6,PatBO,Dresses & Skirts,miamioclock,599,"134,750",1104.0,4400.0
https://poshmark.com/listing/63abcdba8634cb0e2820c8c7,2022-12-27,available,6,PatBO,Pants,miamioclock,649,"134,750",1104.0,4400.0
https://poshmark.com/listing/63abbbd181078aaf73cbc85a,2022-12-27,available,6,Veronica Beard,Jackets & Blazers,miamioclock,399,"134,750",1104.0,4400.0
https://poshmark.com/listing/63abb861c5df6cff8713640b,2022-12-27,available,4,Veronica Beard,Jackets & Blazers,miamioclock,399,"134,750",1104.0,4400.0
https://poshmark.com/listing/63ab842e92e491b073a55ddd,2022-12-27,available,39EU,Stella McCartney,Shoes,miamioclock,650,"134,750",1104.0,4400.0
https://poshmark.com/listing/63ab7e4bc1c34674fbe2bbc6,2022-12-27,available,36EU,Loewe,Shoes,miamioclock,699,"134,750",1104.0,4400.0
https://poshmark.com/listing/63ab665b1645f79d4f6e15d0,2022-12-27,available,39EU,Blumarine,Shoes,miamioclock,799,"134,750",1104.0,4400.0
https://poshmark.com/listing/63ab64f18634cbaeb51dc336,2022-12-27,available,11,Converse,Shoes,miamioclock,119,"134,750",1104.0,4400.0
https://poshmark.com/listing/63ab63bdf8c5da219636078d,2022-12-27,available,10,Converse,Shoes,miamioclock,119,"134,750",1104.0,4400.0
https://poshmark.com/listing/63ab61fafb730451eed9da8f,2022-12-27,available,10.5,Comme des Garcons,Other,miamioclock,349,"134,750",1104.0,4400.0
https://poshmark.com/listing/63be3b4c83cbecebdfc5542c,2023-01-10,available,8,Comme des Garcons PLAY,Other,miamioclock,219,"134,750",1104.0,4400.0
https://poshmark.com/listing/63ab60c38bb2e204196e80b6,2022-12-27,available,8,Comme des Garcons PLAY,Shoes,miamioclock,219,"134,750",1104.0,4400.0
https://poshmark.com/listing/63ab5f7483cbec6b2ddfb799,2022-12-27,available,6,Comme des Garcons PLAY,Shoes,miamioclock,239,"134,750",1104.0,4400.0
https://poshmark.com/listing/63aa66c19c38ce9ad76eac58,2022-12-26,available,0,SALONI,Dresses & Skirts,miamioclock,299,"134,750",1104.0,4400.0
https://poshmark.com/listing/63aa66b120c89e76ce073df5,2022-12-26,available,8,Paris Texas,Shoes,miamioclock,499,"134,750",1104.0,4400.0
https://poshmark.com/listing/63aa0916307ba92162955ecc,2022-12-26,available,M,Herve Leger,Dresses & Skirts,miamioclock,649,"134,750",1104.0,4400.0
https://poshmark.com/listing/63aa0907120b0551866deaa1,2022-12-26,available,S,L'AGENCE,Dresses & Skirts,miamioclock,199,"134,750",1104.0,4400.0
https://poshmark.com/listing/63aa08f99d6194edcc466f3f,2022-12-26,available,S,magali pascal,Dresses & Skirts,miamioclock,375,"134,750",1104.0,4400.0
https://poshmark.com/listing/63aa08d8cd6d90d6e6448f2a,2022-12-26,available,4,Veronica Beard,Dresses & Skirts,miamioclock,399,"134,750",1104.0,4400.0
https://poshmark.com/listing/63aa08611fd5e3a80cfe0b76,2022-12-26,available,M,L'AGENCE,Dresses & Skirts,miamioclock,199,"134,750",1104.0,4400.0
https://poshmark.com/listing/63aa0844b3df3ce11377c140,2022-12-26,available,10,Veronica Beard,Shoes,miamioclock,180,"134,750",1104.0,4400.0
https://poshmark.com/listing/63a5555a5d686bc456ec2a09,2022-12-22,available,4,PatBO,Dresses & Skirts,miamioclock,450,"134,750",1104.0,4400.0
https://poshmark.com/listing/63a5547192e491b073872664,2022-12-27,available,4,PatBO,Dresses & Skirts,miamioclock,599,"134,750",1104.0,4400.0
